Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Ωx (rad/s),Ωy (rad/s),Ωz (rad/s)
1.309999942779541,-2.1832008361816406,4.321357727050781,-8.50341510772705,-2.6158671379089355,-0.799075186252594,-0.14650379121303558
1.3200000524520874,-2.2489426136016846,4.917004108428955,-8.677626609802246,-2.7636454105377197,-0.8863519430160522,-0.1137208491563797
1.3300000429153442,-2.04844069480896,5.488311290740967,-9.326541900634766,-2.876386880874634,-0.9335238337516785,-0.18883326649665833
1.340000033378601,-2.090322971343994,5.868738174438477,-10.251363754272461,-2.975339889526367,-0.9511969685554504,-0.3418470323085785
1.350000023841858,-1.9952095746994019,6.126978397369385,-11.02086353302002,-3.0404069423675537,-1.0873277187347412,-0.5186542868614197
1.3600000143051147,-1.7009761333465576,6.575752258300781,-11.05476188659668,-3.112475633621216,-1.3981140851974487,-0.6810689568519592
1.3700000047683716,-1.6336486339569092,6.712966442108154,-10.847055435180664,-3.229287624359131,-1.779170274734497,-0.8739582300186157
1.3799999952316284,-1.8827496767044067,6.81643533706665,-10.07337474822998,-3.422002077102661,-2.04689884185791,-1.051894187927246
1.3899999856948853,-2.5816049575805664,7.02032995223999,-10.242805480957031,-3.6255555152893066,-1.9200305938720703,-1.1339644193649292
1.399999976158142,-2.9548757076263428,6.453327655792236,-10.914220809936523,-3.7343904972076416,-1.4570825099945068,-1.0883872509002686
1.409999966621399,-3.9918954372406006,7.4222822189331055,-12.470349311828613,-3.572500228881836,-0.9623236060142517,-0.9463217258453369
1.4199999570846558,-4.061373233795166,10.073648452758789,-13.1937255859375,-3.1391963958740234,-0.9229251146316528,-0.771669864654541
1.4299999475479126,-5.4805827140808105,10.554830551147461,-13.53158950805664,-2.6055123805999756,-0.9940033555030823,-0.7280988693237305
1.440000057220459,-5.667960166931152,10.841829299926758,-14.726006507873535,-1.9825090169906616,-0.8614807724952698,-0.7037701606750488
1.4500000476837158,-5.728321552276611,10.691047668457031,-15.518135070800781,-1.393446445465088,-0.7598769664764404,-0.7032859325408936
1.4600000381469727,-6.0153326988220215,10.906744003295898,-15.773138046264648,-0.8588446974754333,-0.7419525980949402,-0.6710418462753296
1.4700000286102295,-6.416464805603027,11.610138893127441,-15.916114807128906,-0.3954998254776001,-0.5844641327857971,-0.5633139610290527
1.4800000190734863,-6.779913902282715,11.609830856323242,-15.59278392791748,0.04946205019950867,-0.2386120855808258,-0.4073401093482971
1.4900000095367432,-7.721231937408447,10.704680442810059,-16.718700408935547,0.5890189409255981,0.2033023238182068,-0.1933261752128601
1.5,-7.603418350219727,12.622535705566406,-18.289518356323242,1.2250241041183472,0.462627649307251,0.16496331989765167
1.5099999904632568,-7.756798267364502,14.622368812561035,-19.153121948242188,1.7277603149414062,0.630165159702301,0.3960423171520233
1.5199999809265137,-7.422389507293701,16.408275604248047,-19.611982345581055,2.1860153675079346,0.747133731842041,0.3976224958896637
1.5299999713897705,-7.248806953430176,16.979101181030273,-20.624610900878906,2.666945695877075,0.8569259643554688,0.15629427134990692
1.5399999618530273,-7.237415313720703,16.26870346069336,-21.285009384155273,3.2516138553619385,1.1079026460647583,-0.14467240869998932
1.5499999523162842,-8.041284561157227,16.52234649658203,-20.9609375,4.01668643951416,1.5986928939819336,-0.3561486303806305
1.559999942779541,-9.803954124450684,16.804149627685547,-20.834339141845703,5.099481105804443,2.2864649295806885,-0.501105010509491
1.5700000524520874,-11.286958694458008,16.926288604736328,-20.932174682617188,6.516542434692383,3.276510715484619,-0.598190426826477
1.5800000429153442,-10.923195838928223,15.99384880065918,-21.461843490600586,8.099080085754395,4.748775959014893,-0.602938175201416
1.590000033378601,-9.743037223815918,14.175788879394531,-22.524778366088867,9.823018074035645,6.456496238708496,-0.5965629816055298
1.600000023841858,-7.831433296203613,12.305532455444336,-23.1226806640625,11.710947036743164,8.032323837280273,-0.6036409139633179
1.6100000143051147,-5.452878475189209,9.743448257446289,-20.591150283813477,13.739487648010254,9.100886344909668,-0.641677737236023
1.6200000047683716,-1.3100930452346802,5.485987663269043,-15.736838340759277,16.018157958984375,10.42439079284668,-0.8657843470573425
1.6299999952316284,2.933229684829712,-2.5167458057403564,-9.60222053527832,18.436857223510742,12.701327323913574,-0.9823159575462341
1.6399999856948853,7.284285068511963,-13.734642028808594,-8.542499542236328,20.869150161743164,15.056962013244629,-0.30824488401412964
1.649999976158142,9.94283390045166,-21.320602416992188,-3.6554691791534424,22.525375366210938,16.083948135375977,1.0344104766845703
1.659999966621399,12.557957649230957,-22.685007095336914,-1.75022554397583,22.465179443359375,17.341657638549805,2.644033432006836
1.6699999570846558,13.55195140838623,-22.144060134887695,-4.749943256378174,22.014225006103516,18.957448959350586,4.533436298370361
1.6799999475479126,14.685361862182617,-20.75615692138672,-4.822464942932129,21.066490173339844,19.956260681152344,6.514452934265137
1.690000057220459,15.822654724121094,-19.043865203857422,-4.522008895874023,19.69401741027832,20.97327995300293,8.446523666381836
1.7000000476837158,16.72992515563965,-16.95941925048828,-4.250391483306885,17.879533767700195,22.168771743774414,10.301862716674805
1.7100000381469727,17.33790397644043,-14.413129806518555,-3.894965171813965,15.609576225280762,23.460195541381836,12.059725761413574
1.7200000286102295,17.383068084716797,-11.50489330291748,-3.4113292694091797,12.853802680969238,24.721214294433594,13.639026641845703
1.7300000190734863,16.584985733032227,-8.552353858947754,-2.9212942123413086,9.64482307434082,25.796648025512695,14.939509391784668
1.7400000095367432,15.083189964294434,-5.867985248565674,-2.5815389156341553,5.973879814147949,26.58572006225586,15.858375549316406
1.75,12.781217575073242,-3.5839006900787354,-2.047983407974243,1.9356828927993774,27.02048110961914,16.361846923828125
1.7599999904632568,10.097702980041504,-2.0320005416870117,-1.8714884519577026,-2.078800678253174,26.996959686279297,16.317136764526367
1.7699999809265137,7.2018232345581055,-1.3434617519378662,-1.7138705253601074,-5.974629878997803,26.553119659423828,15.781820297241211
